home_wins_5,home_draws_5,home_losses_5,home_gf_5,home_ga_5,away_wins_5,away_draws_5,away_losses_5,away_gf_5,away_ga_5,home_home_wins,home_home_draws,home_home_losses,away_away_wins,away_away_draws,away_away_losses,h2h_home_ratio,h2h_draw_ratio,elo_diff,elo_home_expected,home_pts_per_game,away_pts_per_game,result
1,2,2,5,8,2,2,1,7,5,2,1,0,0,3,0,0.45,0.27,8.66,0.6515,1.2857,1.2857,0
0,2,3,1,7,1,1,3,9,14,0,1,2,0,1,2,0.45,0.27,-34.55,0.5931,0.2857,0.8571,1
2,2,1,3,3,1,2,2,6,6,2,1,0,0,1,2,0.45,0.27,41.27,0.6928,2.0,1.2857,1
2,0,3,4,8,2,1,2,7,8,1,1,1,1,1,1,0.45,0.27,-54.27,0.5654,1.0,1.5714,1
1,4,0,7,5,3,1,1,13,5,1,2,0,1,2,0,0.45,0.27,-9.49,0.6274,1.5714,1.7143,2
1,2,2,5,7,2,0,3,3,5,1,0,2,0,0,3,0.45,0.27,1.87,0.6425,1.0,1.0,2
4,0,1,15,6,4,0,1,14,8,3,0,0,1,1,1,0.45,0.27,34.25,0.6841,2.2857,1.875,0
1,1,3,7,9,1,2,2,9,10,0,1,2,0,1,2,0.45,0.27,-48.97,0.5729,0.625,1.125,1
1,1,3,2,7,2,2,1,6,7,1,0,2,0,1,2,0.45,0.27,-81.96,0.5259,0.875,1.5,1
0,2,3,9,14,4,1,0,13,5,1,1,1,2,1,0,0.45,0.27,-171.67,0.3983,0.625,2.5,1
3,0,2,11,12,4,0,1,12,5,2,0,1,2,0,1,0.45,0.27,-34.7,0.5929,2.1429,2.2857,1
3,0,2,9,8,3,0,2,13,5,2,0,1,1,0,2,0.45,0.27,5.91,0.6479,1.8571,1.7143,1
2,1,2,7,8,4,0,1,13,6,1,0,2,2,0,1,0.45,0.27,-103.14,0.4955,1.0,2.1429,1
3,2,0,12,5,4,0,1,13,5,1,2,0,2,0,1,0.45,0.27,-18.89,0.6146,2.4286,2.5714,0
1,3,1,3,5,0,1,4,1,11,1,2,0,0,1,2,0.45,0.27,93.53,0.7529,1.2857,0.4286,0
1,3,1,6,6,0,2,3,1,5,2,1,0,0,1,2,0.45,0.27,3.64,0.6449,1.2857,1.1429,0
2,1,2,6,7,3,1,1,8,3,1,1,1,1,0,2,0.45,0.27,-69.72,0.5435,1.0,1.8571,0
0,1,4,2,10,2,1,2,12,7,0,1,2,0,1,2,0.45,0.27,-78.16,0.5314,0.2857,1.1429,2
2,2,1,11,5,3,1,1,9,7,2,0,1,1,1,1,0.45,0.27,10.73,0.6542,2.0,2.0,2
4,1,0,14,7,2,0,3,12,12,2,1,0,0,0,3,0.45,0.27,159.22,0.8164,2.4286,0.8571,0
2,1,2,5,6,2,1,2,4,6,2,0,1,1,0,2,0.45,0.27,-1.03,0.6387,1.125,1.0,1
1,1,3,4,9,0,3,2,8,11,0,1,2,0,1,2,0.45,0.27,50.96,0.7045,1.1111,0.6667,0
4,0,1,12,7,1,3,1,4,4,1,0,2,0,2,1,0.45,0.27,53.36,0.7074,2.1429,1.4286,2
2,1,2,11,14,3,2,0,9,2,1,1,1,2,0,1,0.45,0.27,-99.21,0.5011,1.0,2.0,2
0,0,5,3,12,5,0,0,16,3,1,0,2,2,0,1,0.45,0.27,-141.48,0.4406,0.8571,2.5714,2
1,1,3,4,12,0,3,2,4,13,2,0,1,0,2,1,0.45,0.27,43.23,0.6952,1.4286,0.5714,0
2,0,3,6,8,4,1,0,17,4,3,0,0,2,1,0,0.45,0.27,-92.93,0.5102,1.7143,2.7143,2
0,1,4,4,14,3,2,0,16,5,0,1,2,2,1,0,0.45,0.27,-193.4,0.3687,0.2857,2.4286,2
3,1,1,13,5,1,1,3,4,7,2,0,1,1,0,2,0.45,0.27,109.26,0.7693,1.875,1.25,0
4,1,0,7,2,1,2,2,6,8,1,2,0,0,1,2,0.45,0.27,50.49,0.704,2.0,1.5,0
3,0,2,10,7,1,3,1,9,10,3,0,0,1,1,1,0.45,0.27,66.73,0.7231,1.6667,0.8889,0
1,3,1,10,10,1,3,1,6,8,2,1,0,0,2,1,0.45,0.27,-25.72,0.6053,1.1111,1.4444,1
2,2,1,8,4,4,0,1,12,4,2,1,0,2,0,1,0.45,0.27,-156.23,0.4198,1.0,2.6667,1
0,2,3,6,9,4,0,1,10,7,0,2,1,2,0,1,0.45,0.27,-167.26,0.4044,0.6667,2.375,2
3,1,1,12,6,2,1,2,9,6,3,0,0,1,1,1,0.45,0.27,130.71,0.7905,2.125,0.875,0
0,2,3,3,12,1,2,2,7,9,0,1,2,1,1,1,0.45,0.27,-66.54,0.548,0.375,1.0,2
0,2,3,5,9,1,1,3,4,9,0,2,1,1,1,1,0.45,0.27,82.07,0.7404,0.875,0.5,0
3,0,2,11,5,3,1,1,12,11,3,0,0,2,0,1,0.45,0.27,38.73,0.6897,2.25,2.0,0
3,1,1,14,5,2,2,1,5,5,2,0,1,1,1,1,0.45,0.27,27.64,0.6759,1.625,1.5,0
1,3,1,3,4,1,1,3,4,6,1,2,0,1,0,2,0.45,0.27,74.71,0.7322,1.125,0.5,1
2,1,2,6,3,4,1,0,11,3,1,0,2,3,0,0,0.45,0.27,-69.22,0.5442,1.375,2.5,1
0,1,4,4,17,2,0,3,5,8,0,1,2,1,0,2,0.45,0.27,-89.48,0.5151,0.125,1.5,2
0,2,3,1,4,2,2,1,11,6,1,1,1,1,2,0,0.45,0.27,-75.68,0.5349,1.0,1.75,2
1,2,2,4,5,3,1,1,13,5,1,2,0,3,0,0,0.45,0.27,-111.17,0.4839,1.125,2.375,2
2,1,2,9,9,2,1,2,7,8,2,0,1,1,0,2,0.45,0.27,-1.74,0.6378,1.25,1.25,2
0,1,4,3,11,1,2,2,9,9,0,0,3,1,2,0,0.45,0.27,-60.1,0.5572,0.1429,0.8571,0
2,1,2,8,10,1,1,3,5,10,2,0,1,0,0,3,0.45,0.27,32.75,0.6823,1.0,0.7143,2
0,2,3,8,16,1,3,1,6,6,1,1,1,0,3,0,0.45,0.27,-59.05,0.5587,0.875,1.375,0
3,1,1,10,8,1,2,2,6,6,1,2,0,1,1,1,0.45,0.27,-19.19,0.6142,1.375,1.2857,0
1,3,1,7,5,2,1,2,8,8,1,2,0,2,1,0,0.45,0.27,-10.05,0.6266,1.25,1.625,1
2,2,1,7,5,2,3,0,4,2,2,0,1,1,1,1,0.45,0.27,-8.28,0.629,1.5,1.875,0
3,1,1,11,6,1,1,3,3,7,2,0,1,2,0,1,0.45,0.27,131.81,0.7916,2.125,1.0,0
0,2,3,4,10,0,2,3,3,6,0,2,1,0,1,2,0.45,0.27,-8.47,0.6288,0.375,0.2857,2
3,0,2,5,5,1,4,0,7,5,2,1,0,0,2,1,0.45,0.27,-27.96,0.6022,1.2222,1.4444,2
4,0,1,12,9,0,2,3,7,15,2,0,1,0,0,3,0.45,0.27,194.93,0.8452,2.4444,0.3333,0
1,2,2,5,6,0,2,3,2,8,1,0,2,0,1,2,0.45,0.27,21.94,0.6686,0.8889,0.8889,1
3,2,0,13,6,3,1,1,10,5,3,0,0,1,1,1,0.45,0.27,38.44,0.6893,2.3333,1.8889,0
3,1,1,11,6,2,1,2,8,9,3,0,0,2,0,1,0.45,0.27,36.23,0.6866,2.0,1.75,0
3,1,1,15,6,2,3,0,6,2,2,0,1,1,1,1,0.45,0.27,3.77,0.645,1.375,1.5,0
1,4,0,5,2,2,2,1,8,7,2,1,0,0,2,1,0.45,0.27,21.72,0.6683,1.375,1.5,0
0,1,4,1,12,0,1,4,2,12,0,1,2,0,0,3,0.45,0.27,12.7,0.6567,0.375,0.25,1
2,1,2,7,6,1,2,2,8,7,2,1,0,0,1,2,0.45,0.27,64.86,0.7209,1.625,1.0,0
4,0,1,8,6,3,1,1,8,5,3,0,0,1,1,1,0.45,0.27,33.77,0.6835,2.625,2.125,2
1,2,2,6,7,0,2,3,3,8,1,0,2,0,1,2,0.45,0.27,21.88,0.6685,1.2222,1.0,0
4,1,0,12,6,2,1,2,5,8,3,0,0,0,2,1,0.45,0.27,140.95,0.8001,2.5,1.375,0
0,3,2,3,8,1,2,2,3,7,0,2,1,0,2,1,0.45,0.27,-62.18,0.5542,0.625,1.5,1
4,1,0,12,4,1,1,3,1,11,2,1,0,0,0,3,0.45,0.27,196.63,0.8465,2.125,0.5,2
0,2,3,3,13,0,1,4,5,13,0,2,1,0,1,2,0.45,0.27,46.35,0.699,0.5,0.25,1
1,2,2,5,6,4,1,0,6,2,0,1,2,3,0,0,0.45,0.27,-142.41,0.4393,0.625,2.1111,2
4,0,1,13,9,0,2,3,6,11,2,0,1,1,0,2,0.45,0.27,180.99,0.8344,2.5,0.6,0
1,2,2,2,7,4,1,0,9,4,1,2,0,2,1,0,0.45,0.27,-132.28,0.4537,1.3333,2.5556,2
1,1,3,6,7,0,2,3,3,11,1,1,1,0,0,3,0.45,0.27,69.29,0.726,0.8889,0.4444,0
3,2,0,17,5,2,1,2,11,12,2,1,0,1,0,2,0.45,0.27,170.95,0.8263,2.5,0.875,0
1,2,2,9,10,2,0,3,8,13,0,1,2,0,1,2,0.45,0.27,15.76,0.6607,0.75,0.875,0
1,0,4,8,13,0,0,5,3,12,2,0,1,0,0,3,0.45,0.27,-0.86,0.6389,0.75,0.75,0
2,0,3,8,10,2,0,3,6,7,1,1,1,0,0,3,0.45,0.27,-30.99,0.598,1.0,1.5,0
5,0,0,14,3,3,0,2,10,9,3,0,0,3,0,0,0.45,0.27,93.86,0.7532,2.625,1.875,2
3,2,0,9,3,1,0,4,5,11,1,2,0,0,1,2,0.45,0.27,163.81,0.8203,2.125,0.5,0
2,1,2,7,7,1,2,2,10,14,1,0,2,0,1,2,0.45,0.27,61.64,0.7172,1.5556,1.1111,0
2,2,1,4,3,4,0,1,11,7,1,1,1,2,0,1,0.45,0.27,-47.67,0.5747,1.0,1.5556,0
0,2,3,8,18,3,0,2,5,5,0,2,1,1,0,2,0.45,0.27,-91.58,0.5121,0.3,1.1,2
3,2,0,9,6,3,1,1,11,4,3,0,0,1,1,1,0.45,0.27,-29.21,0.6005,2.4,2.5,2
0,3,2,8,11,0,4,1,8,9,0,3,0,0,2,1,0.45,0.27,-13.07,0.6226,0.8,1.1,1
0,2,3,3,7,1,3,1,8,5,1,1,1,0,1,2,0.45,0.27,-30.34,0.5989,0.9,1.0,1
2,2,1,8,4,1,1,3,6,7,0,1,2,0,1,2,0.45,0.27,44.89,0.6972,1.3333,1.1111,2
0,1,4,2,12,1,0,4,3,11,0,1,2,1,0,2,0.45,0.27,13.28,0.6575,0.3333,0.4444,0
3,2,0,10,4,0,0,5,3,17,2,1,0,0,0,3,0.45,0.27,228.76,0.869,2.3333,0.1111,0
2,2,1,7,7,4,1,0,17,2,1,1,1,1,1,1,0.45,0.27,-70.79,0.5419,1.2222,1.7778,1
2,1,2,7,7,2,3,0,7,3,1,0,2,0,3,0,0.45,0.27,-64.72,0.5506,1.1111,1.5556,1
1,2,2,3,7,0,2,3,1,8,1,1,1,1,0,2,0.45,0.27,41.64,0.6932,1.4444,1.0,2
3,1,1,6,4,0,1,4,2,7,3,0,0,0,1,2,0.45,0.27,151.75,0.8099,2.2222,0.8889,0
2,2,1,6,4,5,0,0,13,5,1,2,0,2,1,0,0.45,0.27,-58.59,0.5593,1.625,2.5,1
4,1,0,14,4,2,1,2,6,8,3,0,0,0,1,2,0.45,0.27,134.35,0.794,2.75,1.625,0
2,2,1,4,3,3,1,1,12,4,1,2,0,2,1,0,0.45,0.27,-62.96,0.5531,1.6667,2.0,2
1,0,4,2,7,1,2,2,2,6,0,1,2,0,2,1,0.45,0.27,-18.78,0.6148,0.8889,1.1111,1
1,2,2,5,5,1,3,1,6,4,0,2,1,0,2,1,0.45,0.27,0.52,0.6408,1.125,1.2222,0
2,2,1,7,5,3,1,1,10,7,2,0,1,1,2,0,0.45,0.27,-50.56,0.5707,1.6667,2.2222,0
1,2,2,7,8,1,1,3,4,8,1,1,1,1,0,2,0.45,0.27,38.33,0.6892,1.2222,1.1111,1
1,4,0,7,4,2,1,2,4,6,2,1,0,1,0,2,0.45,0.27,26.5,0.6744,1.4,1.3,0
1,4,0,6,5,4,0,1,10,5,1,2,0,1,0,2,0.45,0.27,-17.49,0.6166,1.6,1.8,1
2,1,2,7,6,1,2,2,5,7,2,1,0,0,2,1,0.45,0.27,40.21,0.6915,1.7,1.4,1
5,0,0,13,4,0,3,2,3,7,3,0,0,0,2,1,0.45,0.27,188.77,0.8405,2.4444,0.9,0
1,1,3,7,12,2,0,3,7,6,1,1,1,1,1,1,0.45,0.27,64.39,0.7204,1.5556,0.7778,2
4,1,0,15,4,1,2,2,6,7,3,0,0,1,1,1,0.45,0.27,162.63,0.8193,2.1111,0.5556,0
2,1,2,10,12,2,1,2,4,5,2,1,0,0,1,2,0.45,0.27,78.35,0.7363,1.7778,1.2222,1
3,1,1,11,6,0,4,1,4,6,3,0,0,1,1,1,0.45,0.27,117.88,0.778,2.2222,1.1111,0
3,0,2,6,6,3,0,2,8,5,1,0,2,1,0,2,0.45,0.27,-109.06,0.487,1.6667,2.3333,2
0,1,4,4,14,1,2,2,5,7,0,1,2,0,1,2,0.45,0.27,-99.14,0.5012,0.3333,1.3333,0
2,2,1,5,2,0,3,2,4,9,1,2,0,0,2,1,0.45,0.27,74.44,0.7319,1.3333,0.6667,1
3,1,1,11,4,3,1,1,9,6,1,1,1,1,1,1,0.45,0.27,88.46,0.7474,2.4444,1.5556,0
3,1,1,12,5,4,0,1,7,2,1,0,2,2,0,1,0.45,0.27,-14.74,0.6203,1.8889,2.3333,1
0,3,2,6,9,0,3,2,4,6,0,2,1,0,2,1,0.45,0.27,-35.38,0.5919,0.6,0.9,2
2,1,2,3,4,3,1,1,7,3,1,1,1,1,0,2,0.45,0.27,-108.47,0.4878,0.7778,1.7778,2
3,1,1,8,5,3,1,1,9,4,2,1,0,2,1,0,0.45,0.27,-30.18,0.5991,1.4444,1.8889,0
2,0,3,8,17,0,2,3,4,14,1,1,1,0,1,2,0.45,0.27,8.14,0.6508,0.7778,0.5556,2
4,1,0,13,3,2,2,1,8,4,2,0,1,1,1,1,0.45,0.27,81.14,0.7394,2.1,1.3333,0
3,0,2,6,6,5,0,0,12,4,2,0,1,2,0,1,0.45,0.27,-140.96,0.4413,1.2727,2.5,0
2,3,0,8,4,4,0,1,8,4,2,1,0,1,0,2,0.45,0.27,-9.45,0.6274,1.5,1.6,0
0,0,5,2,12,2,2,1,8,6,0,0,3,1,1,1,0.45,0.27,-126.95,0.4613,0.6667,1.5556,2
2,1,2,5,6,2,1,2,8,8,2,0,1,1,1,1,0.45,0.27,32.69,0.6822,1.4444,1.0,1
0,2,3,6,12,3,2,0,12,3,0,0,3,3,0,0,0.45,0.27,-208.86,0.3483,0.3333,2.2222,0
1,0,4,4,14,3,0,2,11,9,1,0,2,1,0,2,0.45,0.27,-68.42,0.5453,0.4444,1.2222,1
3,0,2,10,10,5,0,0,14,3,1,0,2,2,1,0,0.45,0.27,-85.6,0.5207,2.0,2.7778,2
4,1,0,12,6,4,1,0,23,3,3,0,0,2,1,0,0.45,0.27,-23.16,0.6088,2.3333,2.5556,2
1,1,3,8,13,3,2,0,8,2,1,1,1,1,1,1,0.45,0.27,-47.05,0.5756,1.0,1.2,1
1,1,3,5,8,3,1,1,7,3,2,1,0,1,2,0,0.45,0.27,-53.74,0.5662,1.3333,1.8,1
2,0,3,5,8,4,0,1,9,6,1,1,1,3,0,0,0.45,0.27,-117.83,0.4744,1.1818,2.5455,2
2,3,0,8,4,0,4,1,5,6,2,1,0,0,1,2,0.45,0.27,59.87,0.7151,1.5455,0.8182,0
0,2,3,4,9,1,3,1,10,7,0,2,1,0,2,1,0.45,0.27,-75.4,0.5353,0.5455,1.0,1
3,1,1,8,4,2,2,1,7,6,3,0,0,1,2,0,0.45,0.27,-21.59,0.611,1.7273,2.1818,2
1,2,2,4,6,3,0,2,5,6,2,0,1,2,0,1,0.45,0.27,6.95,0.6492,1.2,1.5,2
2,1,2,8,6,1,1,3,6,10,1,1,1,1,0,2,0.45,0.27,21.23,0.6677,1.3,1.4,0
1,0,4,4,12,1,2,2,2,6,0,0,3,1,0,2,0.45,0.27,-118.19,0.4739,0.4,1.2,2
3,0,2,8,5,1,2,2,8,12,1,0,2,1,0,2,0.45,0.27,-59.57,0.5579,1.0,1.7,1
3,0,2,8,4,1,0,4,4,13,3,0,0,0,1,2,0.45,0.27,233.85,0.8723,2.4,0.6,0
0,0,5,2,20,2,3,0,8,6,0,1,2,1,1,1,0.45,0.27,-121.57,0.469,0.1,1.2,0
3,2,0,18,4,3,2,0,14,4,3,0,0,2,1,0,0.45,0.27,-48.38,0.5737,1.7,2.4,0
0,1,4,2,11,3,1,1,14,7,0,2,1,2,1,0,0.45,0.27,-186.99,0.3774,0.4,1.8,2
3,1,1,8,3,3,1,1,11,4,2,1,0,3,0,0,0.45,0.27,-49.63,0.572,1.9,2.5,2
3,1,1,8,4,0,4,1,5,8,2,0,1,0,2,1,0.45,0.27,152.82,0.8108,2.2,0.7,2
1,0,4,6,9,2,0,3,8,9,2,0,1,0,0,3,0.45,0.27,45.17,0.6975,1.3333,1.0,1
1,0,4,5,13,4,0,1,13,5,2,0,1,3,0,0,0.45,0.27,-177.74,0.3899,0.7778,2.3333,0
0,2,3,4,8,0,1,4,1,7,0,2,1,1,0,2,0.45,0.27,-56.56,0.5622,0.3333,0.9,1
3,0,2,10,11,3,1,1,7,5,2,1,0,1,2,0,0.45,0.27,-32.66,0.5957,1.4,1.7,2
1,2,2,6,7,1,2,2,2,6,1,2,0,0,2,1,0.45,0.27,15.43,0.6603,1.1,1.1,2
1,1,3,3,7,1,1,3,3,5,0,1,2,1,1,1,0.45,0.27,38.62,0.6895,1.1,0.5556,1
3,0,2,8,7,1,2,2,4,5,2,0,1,1,1,1,0.45,0.27,63.12,0.7189,2.0,1.5,0
4,1,0,4,0,1,2,2,6,7,2,1,0,0,2,1,0.45,0.27,105.67,0.7657,2.2,1.2,0
0,3,2,4,7,0,1,4,7,18,0,1,2,0,0,3,0.45,0.27,66.34,0.7226,0.8182,0.2727,0
1,2,2,5,7,0,3,2,8,11,2,0,1,0,1,2,0.45,0.27,115.82,0.776,1.3636,0.5455,0
1,2,2,6,7,1,2,2,7,8,0,1,2,1,0,2,0.45,0.27,-70.51,0.5423,1.0909,1.6364,2
4,1,0,12,2,1,4,0,7,6,3,0,0,1,2,0,0.45,0.27,114.18,0.7743,2.5455,1.5455,1
0,3,2,3,8,4,1,0,15,4,0,3,0,1,1,1,0.45,0.27,-123.88,0.4657,1.0,2.2,0
1,1,3,6,9,3,1,1,11,5,0,1,2,1,1,1,0.45,0.27,-198.83,0.3615,0.5,2.3,1
0,1,4,2,7,2,2,1,5,2,0,1,2,1,1,1,0.45,0.27,-58.49,0.5595,0.8,1.3,2
1,1,3,8,15,2,1,2,7,6,1,0,2,0,1,2,0.45,0.27,-64.76,0.5505,0.6,1.1,0
3,0,2,8,6,0,2,3,2,8,3,0,0,0,2,1,0.45,0.27,49.37,0.7026,1.4,1.3,0
2,1,2,7,5,4,1,0,5,0,2,0,1,1,1,1,0.45,0.27,-57.87,0.5603,1.7,2.3,2
0,5,0,5,5,0,2,3,4,8,1,2,0,0,1,2,0.45,0.27,43.41,0.6954,1.0909,0.9091,0
4,1,0,9,4,2,1,2,8,6,3,0,0,2,1,0,0.45,0.27,145.98,0.8047,2.6,1.2,2
1,1,3,7,10,2,1,2,3,6,2,1,0,1,0,2,0.45,0.27,55.35,0.7098,1.2,0.7,0
1,1,3,1,7,1,2,2,4,6,0,2,1,1,1,1,0.45,0.27,13.55,0.6578,1.2,1.1,0
2,2,1,11,10,1,1,3,8,10,1,1,1,0,0,3,0.45,0.27,-23.03,0.609,1.0,1.3,0
2,1,2,6,5,4,1,0,5,0,1,1,1,3,0,0,0.45,0.27,-92.14,0.5113,1.2,2.2727,1
2,1,2,8,8,0,2,3,4,9,1,2,0,0,0,3,0.45,0.27,148.16,0.8067,1.75,0.5833,0
0,2,3,3,7,0,1,4,2,12,0,1,2,0,0,3,0.45,0.27,89.0,0.748,1.0,0.3636,1
1,1,3,4,7,0,1,4,3,9,2,0,1,0,1,2,0.45,0.27,41.57,0.6932,1.0,0.7273,0
4,1,0,20,3,2,0,3,6,9,3,0,0,0,0,3,0.45,0.27,211.0,0.857,2.6,1.0,0
2,1,2,10,9,2,0,3,10,13,2,0,1,3,0,0,0.45,0.27,-46.59,0.5763,1.2,1.8,1
3,0,2,10,6,3,1,1,11,10,2,0,1,2,1,0,0.45,0.27,-0.47,0.6394,2.1,2.1,0
2,0,3,8,16,1,2,2,7,10,1,0,2,0,2,1,0.45,0.27,-10.35,0.6262,0.7,0.6,1
1,2,2,6,8,1,1,3,4,13,0,2,1,0,0,3,0.45,0.27,30.96,0.68,0.8,0.5,1
3,1,1,6,4,4,1,0,12,3,2,0,1,2,1,0,0.45,0.27,-70.1,0.5429,1.8182,2.1818,2
1,2,2,2,6,4,0,1,10,6,1,1,1,1,1,1,0.45,0.27,-94.44,0.508,1.2727,2.0909,1
1,4,0,7,6,4,0,1,11,7,0,3,0,3,0,0,0.45,0.27,-77.2,0.5328,1.5,2.5833,2
0,1,4,6,14,2,1,2,7,5,0,2,1,1,1,1,0.45,0.27,-185.02,0.38,0.25,1.5833,2
2,0,3,7,10,4,0,1,8,5,1,0,2,2,0,1,0.45,0.27,-48.88,0.573,1.0833,1.4167,1
0,2,3,7,11,1,4,0,4,3,0,2,1,0,3,0,0.45,0.27,-113.15,0.4811,0.5,1.25,1
3,2,0,10,2,2,2,1,6,6,2,1,0,0,2,1,0.45,0.27,124.88,0.7849,2.4167,1.5,0
2,2,1,8,7,4,0,1,8,6,1,2,0,2,1,0,0.45,0.27,-126.91,0.4613,1.0909,2.3636,0
3,1,1,12,3,1,0,4,4,12,2,1,0,1,0,2,0.45,0.27,255.48,0.8856,2.1818,0.3636,0
2,1,2,4,6,2,1,2,6,5,0,2,1,2,0,1,0.45,0.27,26.73,0.6747,1.3636,1.0,2
3,0,2,5,6,0,2,3,5,9,1,0,2,1,1,1,0.45,0.27,64.38,0.7204,1.6364,0.5455,0
1,0,4,4,16,3,2,0,11,4,1,0,2,1,2,0,0.45,0.27,-183.58,0.382,0.5455,1.8182,0
0,2,3,3,9,2,1,2,5,4,0,1,2,2,1,0,0.45,0.27,-100.34,0.4995,1.1818,2.0,1
4,1,0,5,0,2,1,2,9,13,3,0,0,0,1,2,0.45,0.27,203.13,0.8513,2.3636,0.8182,0
3,1,1,8,3,2,1,2,3,6,1,2,0,1,0,2,0.45,0.27,36.73,0.6872,1.4545,1.3636,1
5,0,0,13,4,0,0,5,2,13,3,0,0,0,0,3,0.45,0.27,266.5,0.8918,2.8,0.6,0
1,1,3,8,10,3,1,1,11,6,2,0,1,2,0,1,0.45,0.27,-112.66,0.4818,1.0,1.7,1
2,2,1,11,5,2,1,2,8,9,1,2,0,0,1,2,0.45,0.27,87.28,0.7461,2.0,1.4,0
1,2,2,3,4,1,2,2,5,8,0,1,2,0,1,2,0.45,0.27,-22.56,0.6096,0.6,1.0,0
0,2,3,2,7,2,0,3,5,9,0,1,2,1,0,2,0.45,0.27,-35.17,0.5922,0.9091,1.2727,0
3,2,0,6,1,1,2,2,6,7,2,0,1,0,1,2,0.45,0.27,100.55,0.7603,1.7273,1.0,1
1,1,3,6,9,0,2,3,5,9,1,1,1,0,1,2,0.45,0.27,90.24,0.7493,1.0909,0.4,2
2,3,0,6,1,1,1,3,5,8,2,1,0,0,0,3,0.45,0.27,-4.4,0.6342,1.1818,1.3,0
3,1,1,6,4,1,2,2,4,6,2,0,1,0,2,1,0.45,0.27,161.61,0.8185,2.25,1.0,0
0,4,1,6,7,3,2,0,9,3,1,2,0,0,3,0,0.45,0.27,-58.23,0.5598,1.0,1.6667,1
4,0,1,11,6,1,2,2,7,8,3,0,0,1,2,0,0.45,0.27,163.26,0.8199,2.2727,1.0,0
3,1,1,14,6,1,1,3,4,7,3,0,0,0,2,1,0.45,0.27,120.12,0.7803,2.0,1.0909,0
0,3,2,6,12,1,0,4,4,13,1,2,0,0,0,3,0.45,0.27,157.55,0.815,1.6364,0.3636,1
2,2,1,9,5,3,1,1,10,5,3,0,0,1,1,1,0.45,0.27,85.62,0.7443,2.1818,1.4545,0
1,1,3,7,10,1,3,1,5,6,1,1,1,0,1,2,0.45,0.27,-15.45,0.6193,1.2727,1.1818,0
3,1,1,12,6,3,0,2,12,5,0,1,2,1,0,2,0.45,0.27,-97.61,0.5034,1.3636,2.4545,1
3,1,1,12,6,1,1,3,3,8,1,1,1,1,0,2,0.45,0.27,180.47,0.834,1.9091,0.6364,2
2,0,3,6,5,3,2,0,9,4,1,0,2,0,3,0,0.45,0.27,-15.88,0.6188,1.5455,1.6364,0
1,4,0,5,4,2,1,2,8,5,0,2,1,2,0,1,0.45,0.27,-96.17,0.5055,0.9091,1.7273,1
3,0,2,6,5,4,0,1,9,3,3,0,0,1,0,2,0.45,0.27,-4.22,0.6344,1.4545,1.5455,1
4,1,0,12,3,2,0,3,8,10,1,1,1,0,0,3,0.45,0.27,166.4,0.8225,2.5455,1.3636,0
1,2,2,5,12,5,0,0,22,3,1,1,1,2,1,0,0.45,0.27,-243.87,0.304,0.5455,2.6364,2
5,0,0,15,3,3,1,1,7,4,3,0,0,1,1,1,0.45,0.27,66.49,0.7228,2.25,2.0,0
1,2,2,5,6,0,2,3,5,9,1,1,1,0,1,2,0.45,0.27,47.7,0.7006,0.9231,0.5385,0
2,1,2,9,11,2,2,1,12,9,2,0,1,1,1,1,0.45,0.27,72.2,0.7293,1.9091,1.1818,0
0,0,5,2,16,2,2,1,11,8,0,0,3,1,1,1,0.45,0.27,-104.6,0.4934,0.5455,1.1818,1
1,1,3,7,12,1,1,3,4,14,2,1,0,1,0,2,0.45,0.27,61.22,0.7167,1.2727,0.7273,1
0,1,4,6,14,3,1,1,12,4,1,1,1,2,0,1,0.45,0.27,-119.36,0.4722,1.1818,2.0909,0
1,2,2,8,8,5,0,0,14,4,1,1,1,3,0,0,0.45,0.27,-206.02,0.352,1.0,2.8182,2
3,2,0,13,6,3,0,2,10,7,1,2,0,2,0,1,0.45,0.27,-14.11,0.6211,1.6364,2.1818,2
2,2,1,3,2,2,3,0,6,1,1,1,1,1,2,0,0.45,0.27,-73.66,0.5378,0.8182,1.3333,2
0,2,3,2,7,1,1,3,5,5,0,1,2,0,0,3,0.45,0.27,-40.65,0.5846,1.0909,1.1818,1
1,3,1,6,6,3,1,1,7,5,0,2,1,1,2,0,0.45,0.27,-80.17,0.5285,1.3846,2.3077,1
2,2,1,7,8,0,2,3,6,11,2,0,1,0,0,3,0.45,0.27,104.17,0.7641,1.3846,0.5385,1
1,4,0,5,4,0,0,5,4,14,1,2,0,0,0,3,0.45,0.27,160.76,0.8177,1.2308,0.2308,0
4,0,1,11,5,0,3,2,3,6,3,0,0,0,1,2,0.45,0.27,166.17,0.8223,2.3333,0.75,0
3,1,1,15,7,3,2,0,11,3,3,0,0,0,2,1,0.45,0.27,10.17,0.6534,2.3333,2.25,1
0,0,5,3,14,1,1,3,8,12,0,0,3,0,0,3,0.45,0.27,-164.13,0.4087,0.3333,1.4167,2
0,2,3,4,8,1,1,3,5,9,0,1,2,2,0,1,0.45,0.27,-66.44,0.5482,0.5,1.25,0
2,2,1,9,6,2,2,1,14,10,3,0,0,3,0,0,0.45,0.27,3.49,0.6447,1.6667,1.3333,0
1,2,2,6,8,0,4,1,6,7,1,2,0,0,1,2,0.45,0.27,-40.42,0.5849,1.0833,1.5833,2
